video_id,title,description,published_at,duration,definition,dimension,caption,licensedContent,view_count,like_count,dislike_count,comment_count,privacy_status
owM0P6jz_24,My 22-step beauty routine... ON A PLANE! | !خطواتي الـ٢٢ التجميلية على متن الطائرة,"Hey beautiful people! So I am getting glam on the plane this is the first time I’ve done this since Covid.
I love doing my glam on the plane, I always like to arrive ready to go! This time I did it all…not only skincare and glam but I even whitened my teeth and did my hair :)) Hope you guys enjoy.  Let me know what you want to see next. Love you all so much

Related Video:
How to Do Full Glam... On A Plane https://www.youtube.com/watch?v=fOPBdeaAbDE&t=1s 

LET’S BECOME FAMILY!
SNAP: HudaBeauty \ صفحة سناب شات 
BLOG: http://hudabeauty.com \ المدوّنة الالكترونيّة 
INSTA: http://instagram.com/hudabeauty \ صفحة الانستقرام 
FB: http://facebook.com/hudabeauty \ صفحة الفايسبوك
TWITTER: https://twitter.com/hudabeauty \ صفحة التويتر",2022-08-31T16:54:43Z,PT5M11S,hd,2d,true,False,75838,2725,0,215,public
aChFHYLd6n4,How to bake #hudabeauty #shorts #viral #hack #baking #makeup,,2022-08-30T16:33:54Z,PT1M1S,hd,2d,false,False,153766,4747,0,40,public
HBM4MyH57YI,Setting spray hack #hudabeauty #shorts #viral #hack,,2022-08-28T13:31:53Z,PT1M1S,hd,2d,false,False,56019,2085,0,16,public
Hb5ZkstxL58,Nose hack IB @mellysanchez2048 #hudabeauty #shorts #viral #hack,,2022-08-27T17:42:54Z,PT24S,hd,2d,false,False,135922,2687,0,34,public
_xBMcoVL-kg,Love this hack! 🙌🏽 Who’s tried it? IB: @roseartistrymua #hudabeauty,,2022-08-26T17:30:59Z,PT1M1S,hd,2d,false,False,91634,3962,0,32,public
LhxvVxQJnFk,Let’s get to the basics! Slugging 101 using our NEW Pillowgasm Cherry Glow Sleeping Mask 🍒,,2022-08-25T18:02:36Z,PT29S,hd,2d,false,False,74271,2687,0,19,public
1pfJqqMCAlo,Slugging 101: My secret to glowing skin #Pillowgasm | تقنية السلاغينغ لبشرة متوهجة,"Hey beautiful people! My FAVORITE product for SLUGGING, is finally here!!!! Meet our PILLOWGASM Cherry Glow Sleeping Mask!!! So not only does it lock in your skincare with a beautiful seal like effect, preventing trans-epidermal water loss (AKA your skin getting dry overnight), but it’s packed with tons of delicious ingredients that boosts your skin. It’s like a lighter alternative to slugging 🐌 but with waaaaay more benefits. I cannot wait for you guys to try it!! Its SO important to know how to slug correctly though to get the maximum benefits! Watch my video to find out all my secret do’s and dont’s 

It’s also packed with:
🍒Cherry extract (evens skin tone)
🥕Carrot extract (boosts radiance)
💧Adenosine (repairs the skin barrier)
🍃Hemp seed oil (nourishes & soothes)

#PILLOWGASM💜💤 #LaunchingSeptember1 WORLDWIDE!!

LET’S BECOME FAMILY!
SNAP: HudaBeauty \ صفحة سناب شات 
BLOG: http://hudabeauty.com \ المدوّنة الالكترونيّة 
INSTA: http://instagram.com/hudabeauty \ صفحة الانستقرام 
FB: http://facebook.com/hudabeauty \ صفحة الفايسبوك
TWITTER: https://twitter.com/hudabeauty \ صفحة التويتر",2022-08-24T17:00:01Z,PT6M10S,hd,2d,true,False,65113,2048,0,142,public
F2kvU_S4hio,👈🏽How I stopped my hair loss #hudabeauty #hack #hair #shorts #viral,,2022-08-22T09:14:03Z,PT33S,hd,2d,false,False,57467,2610,0,19,public
4D1fcq1SFz4,OUCH 😱 Don’t do it! @ theestephanieg on TikTok #hudabeauty #shorts #waxing,,2022-08-21T11:45:14Z,PT45S,hd,2d,false,False,66536,2145,0,27,public
98fH9MN23Vw,Gua Sha lip plumper? 😱 I had to try it for you all IB: @deja.zhane @carolinehannibal #hudabeauty,,2022-08-20T08:44:56Z,PT1M1S,hd,2d,false,False,351931,13021,0,213,public
QrGUviuVJ_o,How to clean your old mascara 💦 #hudabeauty #makeup #hack #viral #shorts,,2022-08-19T09:28:45Z,PT48S,hd,2d,false,False,3704501,152247,0,186,public
Fte_Ax6RKu4,Watch @Hindash do his signature peachy glow look on my channel #tutorial #hudabeauty #viral #shorts,,2022-08-18T10:28:45Z,PT25S,hd,2d,false,False,59531,2299,0,30,public
mojUVXZhVYA,Middle East Superstar Makeup Artist Hindash does my makeup | هنداش يضع مكياجي,"Hey beautiful people! Sorry for being MIA, I’ve had some personal family matters to take care of. I’ve missed you guys! 

I got the incredibly TALENTED &  SWEETEST Hindash to do my makeup & spill some of this secrets. Let me know if you have any questions in the comments below and thank you so much for watching, I love you all so much xxx

MORE ABOUT HINDASH:
YouTube: https://www.youtube.com/c/Hindash 
Instagram: https://www.instagram.com/hindash/",2022-08-17T17:00:11Z,PT13M23S,hd,2d,true,False,83133,3351,0,191,public
UR7naUAKFic,Tune in at 9PM to see @Hindash work his magic signature look on me! 😍❤️ #hudabeauty #makeup #shorts,,2022-08-17T15:28:41Z,PT22S,hd,2d,false,False,16928,572,0,6,public
ph__s3KT_ec,Fake an eyelift #hack #hudabeauty #fauxfilterconcealer #viral #shorts @lexusmperezz,,2022-08-16T07:56:06Z,PT1M1S,hd,2d,false,False,57555,2332,0,14,public
X3hrS-hyODg,BLUSH DRAPING!! Using our new Lovefest Cream Blush #hudabeauty #hack #viral #shorts #makeup #blush,,2022-08-15T10:54:29Z,PT54S,hd,2d,false,False,77760,3079,0,62,public
vbLui4GbiLk,Birthday Beats 😂 We had expired tortillas & decided to give Chris a bday slap! #tortillachallenge,,2022-08-12T09:01:25Z,PT1M1S,hd,2d,false,False,25881,821,0,14,public
UpZWfJio0K8,What is she using? 😱😱Video belongs to @raffray01 #hudabeauty #reaction #viral #shorts #makeup,,2022-08-11T09:17:53Z,PT41S,hd,2d,false,False,30613,1038,0,24,public
VLpSJERNnC8,Who’s excited for this collab? 🎉 #hudabeauty X #kayali #LOVEFEST Collection 🍒❤️ #shorts #viral,,2022-08-09T06:38:51Z,PT1M,hd,2d,false,False,41868,2343,0,56,public
aPfdzgBIIxU,Mascara as eyeshadow? Via the talented @divinamuse How cool! 😱❤️ Which one is your fav? #hudabeauty,,2022-08-08T09:02:29Z,PT35S,hd,2d,false,False,1113208,45654,0,512,public
1gSYAmXSmCA,Something’s coming…..🍒 #Kayali  #hudabeauty,,2022-08-03T07:46:56Z,PT36S,hd,2d,false,False,27499,1232,0,23,public
YqqXWKOjSLs,BOGO Lip Sale on Hudabeauty.com starting July 28th #hudabeauty,,2022-07-27T04:45:22Z,PT1M1S,hd,2d,false,False,35954,1348,0,25,public
vYK29kTGkg0,#hudabeauty #fauxfilter concealer & foundation & #hudabeautyeasybake,,2022-07-25T09:23:17Z,PT1M,hd,2d,false,False,304231,7286,0,181,public
vgfpREfAxxU,Waterproof makeup for the beach. Who wants me to try this? ? #hudabeauty Reacting to @molchanova.mua,,2022-07-23T06:33:02Z,PT24S,hd,2d,false,False,51618,2306,0,24,public
ic3JPb9cvOM,#hudabeauty,,2022-07-19T00:13:42Z,PT39S,hd,2d,false,False,49447,1723,0,28,public
3z9SRtzsXmM,😍😍😍 @monakattan #hudabeauty,,2022-07-14T15:56:35Z,PT30S,hd,2d,false,False,35037,1200,0,19,public
otkUvDlKEHc,Icy & Spicy silk balm #hudabeauty,,2022-07-13T02:59:20Z,PT42S,hd,2d,false,False,354696,11136,0,216,public
HlQTExWlpcU,His #hair 🔥🔥🔥@jonathanmonroe #hudabeauty #shorts #viral,,2022-07-08T15:48:08Z,PT16S,hd,2d,false,False,561047,7374,0,48,public
AEXRwuv1DrQ,Who’s tried this #hack? #makeup #hudabeauty,,2022-07-06T07:47:47Z,PT57S,hd,2d,false,False,64459,2862,0,37,public
7JeoVntgra4,I tried the way @glamzilla applies lip plumper 🙏🏽 #hudabeauty #silkbalm #july11,,2022-06-30T13:27:03Z,PT59S,hd,2d,false,False,243318,5918,0,103,public
QmWDH4nadPc,Get the juiciest lip plump ever with Icy & Spicy! 🧊🔥| احصلي على شفاه أكثر امتلاءً مع آيسي وسبايسي,"Hydrate and perk up your pout with the MOST comfortable plumper ever; Icy & Spicy Silk Balm! An extreme take on our iconic Silk Balm, the ingenious formula that offers both immediate and 4 hour long-term plumping, for fuller lips without fillers. Silk Balm Icy & Spicy is a super comfortable tingling & cooling liquid balm with intense warming & cooling agents developed in yummy flavors. Get that INSTANT MAJOR PLUMP with Icy & Spicy! Time to pucker up 💋 #LaunchingJuly11",2022-06-29T17:00:15Z,PT3M21S,hd,2d,true,False,44440,1452,0,100,public
h9NjMBxKgBo,Cooking foundation? 😱 WHAT??? Elif Ertürk #hudabeauty #foundationhack,,2022-06-24T12:28:20Z,PT17S,hd,2d,false,False,350854,8145,0,114,public
9W2xhXZtkVs,Foundation in water #hack… let’s see how this goes 🤷🏻‍♀️ #hudabeauty #makeup #shorts #viral,,2022-06-22T09:49:07Z,PT57S,hd,2d,false,False,1153682,31852,0,412,public
uUjp9jlDul0,F contour hack for a snatched face #hudabeauty,,2022-06-21T08:31:54Z,PT13S,hd,2d,false,False,86168,3268,0,36,public
Wr3IqzEpWmY,Why? 😱,,2022-06-20T22:21:59Z,PT8S,hd,2d,false,False,67392,1152,0,38,public
eUR4ldk3y3I,Best hack 🙌 perfect pinky brown shade for me IB: Kyra Nikole #hudabeauty #fauxfilter concealer,,2022-06-18T09:11:54Z,PT21S,hd,2d,false,False,57777,2263,0,35,public
6IPKQ1ZoKLw,Genius hack by briizzll #hudabeauty,,2022-06-17T07:36:11Z,PT31S,hd,2d,false,False,57473,2412,0,13,public
wcTlGwnPxmY,The story behind our #FAUXFILTER Concealer (BTS) | القصة وراء كونسيلر فو فلتر,"Taking you guys with me behind the scenes on the making of our latest complexion baby, #FAUXFILTER LUMINOUS MATTE CONCEALER campaign video!! I’m SOO excited to share this video with you guys! Beauty standards are a social construct—why should anyone get to define what is & isn’t beautiful? We, at Huda Beauty, believe it's up to YOU to define beauty and lift others up along the way. We don’t want you to hide behind makeup, but to use it as a tool of empowerment. YOU are BEAUTY and we want to celebrate you, every shade of you #makeyourmove 

سآخذكم معي اليوم وراء الكواليس لجلسة تصويرالحملة الدعائية  لمنتجنا الجديد فو فلتر لومينوس مات كونسيلر!! أنا متحمسة جداً لمشاركتكم هذا الفيديو! معايير الجمال هي تركيبة مجتمعية - لمَ يحق لإي شخص أن يحدد ما هو جميل وما هو ليس كذلك؟ نحن في هدى بيوتي، تؤمن أنّك أنت من يحدد مفهوم الجمال ويرفع من شأن الآخرين في الوقت عينه. لا نريدك أن تختبئي وراء طبقات المكياج بل أن تستخدميه كوسيلة لتمكين ذاتك. أنت الجمال ونريد أن نحتفل بك، بكل لون من ألوانك. 

I cannot wait for you guys to try it my loves!!",2022-06-15T17:01:17Z,PT8M8S,hd,2d,true,False,39667,1673,0,115,public
2DcOwqj4tLc,#FAUXFILTER Luminous Matte Concealer campaign video is going live in 1 hour!!! #MakeYourMove,,2022-06-15T15:44:52Z,PT33S,hd,2d,false,False,39773,1291,0,19,public
H8ln81xRDf0,#FAUXFILTER Luminous Matte Concealer is:✓14HR Crease-Proof ✓No Flashback ✓Fragrance-free ✓29 shades,,2022-06-14T12:22:38Z,PT21S,hd,2d,false,False,87769,2101,0,23,public
6badCrYficE,Hairspray as a lash primer?  #makeuphack  #eyelashhack #hudabeauty @Lina,,2022-06-14T07:28:05Z,PT57S,hd,2d,false,False,63733,1849,0,37,public
h05SU2wJJLI,Get that no makeup makeup look! 😉,,2022-06-12T17:47:06Z,PT17S,hd,2d,false,False,53954,1420,0,44,public
g0fiKPshLrI,I’m gonna be in trouble 😂#hudabeauty,,2022-06-11T17:39:49Z,PT4S,hd,2d,false,False,32722,908,0,14,public
uOORMIb3Oi8,Large nose tip contour hack IB: @christendominique #hudabeauty,,2022-06-10T10:17:15Z,PT52S,hd,2d,false,False,109188,2806,0,39,public
iqnk-N5y6jM,Ever had gum stuck in your hair? 😱 #lifehacks #hudabeauty #parents @melissa,,2022-06-08T12:02:01Z,PT1M1S,hd,2d,false,False,85628,3324,0,46,public
KEVaDUzE8_A,😂💁🏻‍♀️#hudabeauty,,2022-06-07T11:08:53Z,PT6S,hd,2d,false,False,213781,4570,0,33,public
u8r_WzK3Kdg,Blush draping #hudabeauty #makeup,,2022-06-06T08:23:40Z,PT58S,hd,2d,false,False,71203,2708,0,50,public
VbW0geq78Bc,Bless Chris 😂,,2022-06-03T08:07:42Z,PT36S,hd,2d,false,False,31695,1156,0,21,public
KlcfhrrxxOM,How to Master The Perfect Complexion (in Arabic),"Hey Beautiful People! Flawless complexion is EVERYTHING, sooo I wanted to create a classic complexion video in Arabic for you guys using some of my favorite makeup techniques! I hope you enjoy the video, and please remember to subscribe bc it really helps my channel! Love you guys so much and thank you for your support! xxx

مرحباً يا حلوين! مكياج البشرة هو الأهم، لذا أردت أن أصوّر فيديو تعليمي باللغة العربية لمكياج بشرتي التقليدي مستخدمةً فيه بعض تقنيات المكياج المفضلة لدي! آمل أن ينال هذا الفيديو إعجابكم وأرجو أن تشتركوا في القناة فذلك يساعد على دعمها! أحبكم كثيراً وشكراً لدعمكم!

Products Used: المستحضرات المستخدمة
1. Yo Glow Scrub: https://bit.ly/37MwmL5 
2. Honey Whip Moisturizer: https://bit.ly/37dzXlu 
3. Faux Filter Luminious Matte: https://bit.ly/3jAzrkk 
4. Faux Filter Concealer: https://bit.ly/3NzmUdQ
5. Mini Powder Puff: https://bit.ly/3JBBiQs 
6. Easy Bake: https://bit.ly/3rjsgkE  
7. Glowish Pressed Powder Foundation: https://bit.ly/3xqSx4q  
8. Tantour Contour: https://bit.ly/3KUjaCV 
9. Cheeky Tint Blush: https://bit.ly/3rlLCFG 
10. Liquid Matte Lipstick: https://bit.ly/3KGYCNT",2022-06-01T17:00:26Z,PT7M40S,hd,2d,true,False,172974,8573,0,354,public
QtKRXcTZ0vM,Sharing a complexion tutorial tonight! (In Arabic) 🤩,,2022-06-01T13:43:00Z,PT35S,hd,2d,false,False,26325,1006,0,23,public
0cih1PNKYiU,#DIY Lip Oil 👄,,2022-05-31T08:47:07Z,PT36S,hd,2d,false,False,390104,14997,0,76,public
-n0tK0Fd8Go,Cut crease #hudabeauty #makeup,,2022-05-30T18:01:32Z,PT57S,hd,2d,false,False,116223,4704,0,73,public
stNjh1UjPeg,@anothercouplechannel #contourhack #fauxfilter concealer,,2022-05-30T18:00:35Z,PT14S,hd,2d,false,False,34810,954,0,11,public
7K6xRXhqKsw,#contourhack for smile lines #hudabeauty #fauxfilter concealer #shorts #viral,,2022-05-28T18:02:03Z,PT16S,hd,2d,false,False,1072061,16529,0,139,public
801jTDg-qV8,Lip contour 👄 #hack #hudabeauty,,2022-05-27T11:16:56Z,PT39S,hd,2d,false,False,300155,5540,0,268,public
YGNNNemuYjo,Complexion LEAKED | NEW #FauxFilter | & Revealing our 2022 products! | تم تسريب الكونسيلر الجديد,"LEAKING PRODUCTS HAS TO STOP!! I'm so upset about this and it's so unfair to my team who work soooooo hard on these products for years and SO much detail goes into it!!!

This isn’t necessarily the way I had planned to reveal this product but I’m still BEYOND ecstatic to share my latest complexion obsession with you guys & I’m not going to let this ruin my excitement! INTRODUCING our #FauxFilter Concealer!!! Inspired by our OG concealer & our incredible community’s feedback, we borrowed ingredients from Overachiever & modified it to make it even better & more modern!  It’s so easy to use because it has a light texture but has a lot of pigment, so you get this beautiful coverage! The formulation, consistency & shade range are also stunning!

✓ Medium to Full Coverage
✓ Creamy Light-weight Formula
✓ No Flashback
✓ 14HR Crease-Proof
✓ Buildable & Blendable

#Launching13June WORLDWIDE! Can’t wait for you guys to try it!!

Products Used:
- Yo Glow: https://bit.ly/3wIWS0T 
- Honey Whip: https://bit.ly/3wD93NX 
- Rose Oil: https://bit.ly/3sR9aTM 
- #FauxFilter Luminous Matte Foundation: https://bit.ly/38CPSuB 
- #FauxFilter Luminous Matte Concealer: https://bit.ly/3lMgI6w
- Complexion Shade Guide: https://bit.ly/3lLV4z7

🌎Americas:
🇺🇸🇨🇦🇲🇽@sephora @kohls @naimies

🌍Middle East:🇦🇪🇸🇦🇰🇼@sephoramiddleeast

🌍UK & Ireland
🇬🇧🇮🇪@asos @asos_faceandbody @cultbeauty @bootsuk @boots.ireland @netaporter @feelunique @theofficialselfridges @harrodsbeauty

🌍Europe:
🇮🇹🇫🇷🇪🇸🇵🇱🇨🇭🇩🇰🇸🇪🇵🇹🇬🇷🇨🇿🇷🇴🇷🇸🇧🇬🇹🇷 Your local @sephora
🇩🇪🇦🇹@douglas_cosmetics
🇳🇱@thebeauty_editor @iciparisxlnl🇧🇪@iciparisxlbe

🌏Asia, Australia & New Zealand:
🇭🇰🇹🇭🇵🇭🇸🇬🇲🇾🇦🇺🇳🇿Your local @sephora
🇮🇳@sephora_india @nykaabeauty

🌍Africa:
🇿🇦@arcstoreofficial",2022-05-26T16:00:28Z,PT8M38S,hd,2d,true,False,64186,2705,0,217,public
DcvHSrfrbGg,Product leaked!!! Revealing tonight!,,2022-05-26T10:39:25Z,PT1M,hd,2d,false,False,26952,947,0,25,public
uwDK_mv3o8s,"Ladies listen up, how to find a husband 101! It worked on @chrisgoncalo 👀👀👀 #hudabeauty",,2022-05-23T09:55:48Z,PT44S,hd,2d,false,False,40178,1566,0,73,public
ws8p39enwYM,Eyeliner & red lipstick hack IB: DenisovaViktoria #hudabeauty,,2022-05-21T15:47:05Z,PT14S,hd,2d,false,False,186238,4677,0,35,public
hkDpJwm5Dq8,"The skin around your eyes is 10x thinner than the rest of your face, so you need to be EXTRA gentle",,2022-05-21T15:36:38Z,PT16S,hd,2d,false,False,34904,983,0,6,public
lqdw4aTNco4,My Blepharoplasty (eyelid surgery) in a bottle | عملية رأب الجفن في قارورة,"Hey My Loves!! I hope you guys are ready for this launch, because your eyes will LOVE you! 👁👁

Here it is!!! Our NEW Wishful Eye Lift & Contour Serum, that tightens, lifts, brightens the skin around your eyes, basically it’s a bleph in a bottle! I have been SOO excited to share this with you! I started working on this in 2018, before we actually launched Wishful and I was shook how much some powerful ingredients could tighten the (very thin) skin around your eyes! 

I've been using the final product for almost 2 years now, I call it a Bleph in a bottle! I apply this ON TOP of my eyes, not just the bottom, and it's the first thing I put on every single day, and the last thing I put on at night. I'm at the point where I don't want to be without it. I feel like it's restored my eyelids, I feel fresh, I look awake! It’s also helped me with my dark circles thanks to the caffeine in it which help boost circulation in the area around the eyes (I am obsessed with the ingredients we have in this for the eye area)! 

I can't wait for you all to try this, and to see how it works for you my loves 💕 #Launching23May on hudabeauty.com and all other retailers!

*Please note results vary from person to person #WishfulEyeLift",2022-05-18T17:00:50Z,PT5M35S,hd,2d,true,False,28098,1061,0,85,public
ZZHgNX7STCk,#diy liner sticker lashes #hudabeauty #makeuphack,,2022-05-18T11:59:44Z,PT28S,hd,2d,false,False,103115,2195,0,26,public
9D48K5FdqoM,Lips as soft as a pillow 👄 #asmr #lipcare #hudabeauty #wishfulskin,,2022-05-17T09:31:12Z,PT37S,hd,2d,false,False,31685,1186,0,32,public
i1zOw48p9bA,😂😂😂,,2022-05-16T18:53:37Z,PT9S,hd,2d,false,False,33605,788,0,18,public
CjdK7asNph4,Contour hack using ribbon IB: Madina Shrienzada #hudabeauty,,2022-05-14T11:36:42Z,PT16S,hd,2d,false,False,205295,4409,0,31,public
QYhzh73dzp8,ASMR Skincare With TikTok’s Biggest Derm - DermDoctor! #hudabeauty,,2022-05-12T19:47:35Z,PT16S,hd,2d,false,False,25552,733,0,9,public
_ipLAYK9ZKQ,ASMR Skincare With TikTok’s Biggest Derm - DermDoctor! | !عناية بالبشرة مع أشهر طبيب جلد على تيكتوك,"Hey Beautiful People! I am SOOO excited to share a video I did with the AMAZING and TikTok-Famous, DermDoctor (aka @doctorly)! I know a lot of people have seen him on TikTok and probably wonder how he would be in person, and not only did we have the best time ever but he actually helped helped me with my skin just by sitting with me and noticing some skin issues (I didn’t know I had YEAST on my face, Eeek!).  

I’m obsessed with him and his wife, they’re literally my new baby brother and sister! I hope you guys love the video! Linking all of the products we used below and comment below if you want to see more collabs with DermDoctor. Love you all so much

Dr Shah (aka DermDoctor) is using:
1. Scrub: Wishful Yo Glow Enzyme Scrub: https://bit.ly/39HFmCe 
2. Essence: 111Skin Antioxidant Energising Essence: https://bit.ly/395JyeR 
3. Eye Serum: New Wishful product coming soon!!
4. Serum: Wishful Thirst Trap Juice Serum: https://bit.ly/3N47L3V 
5. Moisturizer: Wishful Honey Whip Peptide Moisturizer: https://bit.ly/3kYxCOz 
6. Oil: Wishful Get Even Rose Oil: https://bit.ly/3w339Ft 

I'm using:
1. Cleanser: CeraVe Hydrating Facial Cleanser: https://bit.ly/38oPI9P
2. Eye Cream: Biossance Squalane + Marine Algae Eye Cream: https://bit.ly/3N8i1bi
3. Serum: Vichy Mineral89 Prebiotic Concentrate: https://bit.ly/3N8ib2o
4. Moisturizer: SkinFix Barrier+ Triple Lipid-Peptide Cream: https://bit.ly/3yuWRjF
5. SPF: EltaMD UV Physical Broad-Spectrum SPF41: https://bit.ly/3l5ETw0

LET’S BECOME FAMILY! 
SNAP: HudaBeauty \ صفحة سناب شات 
BLOG: hudabeauty.com \ المدوّنة الالكترونيّة 
INSTA: http://instagram.com/hudabeauty \ صفحة الانستقرام 
FB: http://facebook.com/hudabeauty \ صفحة الفايسبوك 
TWITTER: https://twitter.com/hudabeauty \ صفحة التويتر
TIKTOK: https://www.tiktok.com/@hudabeauty?lang=en \ صفحة التيك توك",2022-05-12T17:15:23Z,PT13M27S,hd,2d,true,False,34207,1551,0,85,public
2vUnEzK8WFo,2 MIN 😂 #hudabeauty,,2022-05-04T19:43:03Z,PT12S,hd,2d,false,False,58757,1768,0,22,public
kPPKLv6PEeY,Love lip contouring hacks 👄  @Julesy @Youngcouture #hudabeauty #liphacks,,2022-04-29T08:10:18Z,PT16S,hd,2d,false,False,89350,2842,0,26,public
oJOQQ136Xcw,Watch to see who won the #penchallenge @christophergoncalo #hudabeauty #coupleschallenge,,2022-04-28T11:58:50Z,PT1M,hd,2d,false,False,39475,1273,0,13,public
IrdjPJTz5wc,Who’s tried this? Make your makeup not move!!! 😱😱 @Aysha @Sayri #hudabeauty #makeuphacks,,2022-04-27T10:39:17Z,PT1M1S,hd,2d,false,False,417733,19302,0,198,public
pVLdEUl-G-0,Makeup life hack 🙌🏽 #hudabeauty #makeuphack,,2022-04-26T08:09:17Z,PT46S,hd,2d,false,False,406260,11673,0,262,public
TdF685fMNAQ,#asmr #hudabeauty #skincare #satisfying,,2022-04-22T11:58:59Z,PT15S,hd,2d,false,False,60051,1853,0,13,public
48_Av_XA7wQ,Jaw contouring hack #hudabeauty #makeuphacks #contouring,,2022-04-20T11:23:44Z,PT27S,hd,2d,false,False,471742,10099,0,65,public
YiiEQzohWLo,Her personal ATM 😂😂😂 Who can relate? #hudabeauty #foryou,,2022-04-19T10:24:52Z,PT14S,hd,2d,false,False,76955,2032,0,40,public
H0DXMJczkaA,Color Block launching tomorrow 🎉🎉 #hudabeauty,,2022-04-18T08:33:11Z,PT50S,hd,2d,false,False,33793,1448,0,24,public
GKCbSLXphTg,#stitch Megha Singh hudabeauty  #nosecontouring,,2022-04-01T17:38:58Z,PT16S,hd,2d,false,False,48644,1026,0,12,public
K8-DeZwluXI,Liquid matte lipstick for nail polish? #hudabeauty,,2022-03-30T18:21:32Z,PT12S,hd,2d,false,False,79171,1750,0,17,public
C6Lo8_tYSE0,Foil for static? #hudabeauty @mariaaiellohair,,2022-03-29T11:17:05Z,PT16S,hd,2d,false,False,45092,987,0,9,public
YklBnMpq6j0,Double chin exercise #hudabeauty,,2022-03-29T11:11:07Z,PT16S,hd,2d,false,False,118955,2257,0,84,public
iFBjQ9MaVpQ,Speaking at the Forbes 30/50 summit #hudabeauty,,2022-03-16T17:26:04Z,PT16S,hd,2d,false,False,25105,746,0,9,public
adJiymt6YYk,Speaking at Forbes Powerful Women's Summit | حديثي لمجلّة فوربز,"I feel SO honored and proud to have been chosen to join some of the world's most powerful women for International Women's Day at The Forbes 30/50 Summit in Abu Dhabi and met some incredible women.

My makeup business story! | كيف بدأت مسيرتي المهنية!
https://www.youtube.com/watch?v=Vk41RBKVeh0

LET’S BECOME FAMILY!
SNAP: HudaBeauty \ صفحة سناب شات
BLOG: hudabeauty.com \ المدوّنة الالكترونيّة
INSTA: http://instagram.com/hudabeauty \ صفحة الانستقرام
FB: http://facebook.com/hudabeauty \ صفحة الفايسبوك
TWITTER: https://twitter.com/hudabeauty \ صفحة التويتر",2022-03-16T16:51:37Z,PT9M35S,hd,2d,true,False,33365,1197,0,116,public
LxIVKW_2vlY,Lift Your Face with Blush Using CHEEKY TINT Blush Stick| تقنية كونتور جديدة,"So I have seen new contour hacks going viral EVERYWHERE and I have had a little beauty secret up my sleeve that has legit replaced the normal way of contouring and made my face look LIFTED!!!! I wanted to do a quick tutorial and show you guys how to lift your face with blush and why it’s SO much better than normal contour and also share our newest launch, Cheeky Tint Blush Stick, which honestly makes this hack even easier! I hope you guys love the video and let me know in the comments section below what you guys think! 

Just a little background info on Cheeky Tint:
It is our first blush stick and was created to make blush easy! Super blendable, but also beautiful vibrant tones that enhance your skin tone (creating the colors was a special journey for me, I wanted them to actually bring out our beautiful natural undertones in skin). Go from a sheer hint-of-tint natural look to a more vibrant intense beat in just a few swipes! 

Why YOU Will Love Our New Cheeky Tint blush stick:
🧈 Glides across the cheeks like butter
💗 Vibrant Shades that Blend Seamlessly
😊 Gives a dewy glow with micro pearls 

Cheeky Tint is:
💗Vegan
💗Waterproof & Long-Lasting
💗Alcohol-free & fragrance-free 
💗Available in 5 beautiful shades, created to enhance natural tones of skin
💗Suitable for all skin types & tone
💗Infused with Lychee Extract & Vitamin E, & non-comedogenic (will not clog your pores)

Available now on hudabeauty.com

0:24 - Swatches
0:25 - Cheeky Tint Shades
3:40 - Application Hack
5:59 - Before & After
7:03 - Lip Tint Application",2022-03-09T17:00:12Z,PT7M25S,hd,2d,true,False,132430,4732,0,247,public
KTtHRKREOOM,Head to my channel to watch BTS my MOST EXQUISITE shoot ever with @VogueArabia 🙌🏻😍❤️‍🔥,,2022-03-02T17:04:14Z,PT11S,hd,2d,false,False,22644,606,0,11,public
Keu-kLyJTMM,How an OVER THE TOP Beauty Blogger Gets Ready for a Vogue Cover Shoot,"SO honoured to be on the cover celebrating @voguearabia’s 5th Year Anniversary alongside these trailblazing women @nadine.nassib.njeim @aminamuaddi celebrating unity, womanhood & solidarity ✊🏽✊🏽✊🏽 #VogueArabiaTurns5 thank you @mrarnaut for bringing us together 🙏🏽🙏🏽🙏🏽

💃 Outfit Details 💃
Look 1 - Dress: Dolce & Gabbana | Jacket: Nour Hammour | Necklaces: Chopard 
Look 2 - Trench Coat: Benchellal | Shoes: Versace| Fishnet Band: Demure Amsterdam   Earrings: Saint Laurent

Editor-in-Chief: @mrarnaut
Photography: @tommunrostudio
Style: @aminejreissaty
Hair: @ilhammestour
Makeup: @naimabremer
Set designer: @laurenhaslam
Junior fashion editor: @mohammadhazemrezq
Creative producer: @lauraprior_
Interviews: @mrarnaut, @catminthe, @nadineelchaer",2022-03-02T16:50:34Z,PT6M42S,hd,2d,true,False,56281,1768,0,119,public
T6Ud-vzrsRg,#liquidmatte test proof #hudabeauty,,2022-02-15T11:58:55Z,PT12S,hd,2d,false,False,54887,1167,0,24,public
