video_id,title,description,published_at,duration,definition,dimension,caption,licensedContent,view_count,like_count,dislike_count,comment_count,privacy_status
4oEwYP1nR6I,Meet My NEW Pomeranian Puppy! 🐶 Lucky Number 7!,"Hey everyone, today I'm introducing a new baby to the Pomeranian Palace and my new daughter is officially home!! She is the 7th dog in my family and I'm so excited for her to join her brothers and sisters! Miss Donatella Lynn Star is a tri-chocolate merle pomeranian! Can't wait to spend this year raising her into an adult and showing her Wyoming. Everyone say hi and welcome her to the Star Family!

💄 SHOP the Velour Liquid Lipstick Collection: https://bit.ly/3gdAIuQ
WANT MORE? 🖤 WATCH Addressing the KANYE WEST Situation : https://bit.ly/3nx14Kt 

 *SHOP: http://www.jeffreestarcosmetics.com 
+ FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics 
+FOLLOW ME ON IG: http://instagram.com/jeffreestar 
+ SNAPCHAT: jeffreestar 
+ TWITTER: @jeffreestar

WATCH MORE VIDEOS...................❤️

💉 WATCH ME GET BOTOX BEFORE THE LOCKDOWN ▷ https://bit.ly/2wHzUw9

💜 Swatching EVERY Liquid Lipstick I’ve EVER Made ▷ https://www.youtube.com/watch?v=RfcY3J6CjgQ&t=2055s

🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi",2021-01-22T18:00:43Z,PT15M13S,hd,2d,false,True,2848455,90899,0,12065,public
jyihlY9lMrM,$68 GUCCI Foundation… Is It Jeffree Star Approved?!,"HAPPY NEW YEAR and HIIII, How Are Ya??? Today we're doing the first makeup review of 2021!!!! It's time to test out Gucci's brand new Fluide De Beauté Natural Finish Fluid Foundation! It's Gucci's first foundation in years and I actually reviewed their first attempt at one on my channel years ago. They are back with a revamped line and I had to put it try it out. I also test their new mascara and do a 10 hour wear test. Will the products be Jeffree Star Approved™ or a flop?? Watch and find out. WANT MORE?

💄 SHOP the Velour Liquid Lipstick Collection: https://bit.ly/3gdAIuQ
WANT MORE? 🖤 WATCH Addressing the KANYE WEST Situation : https://bit.ly/3nx14Kt 

 *SHOP: http://www.jeffreestarcosmetics.com 
+ FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics 
+FOLLOW ME ON IG: http://instagram.com/jeffreestar 
+ SNAPCHAT: jeffreestar 
+ TWITTER: @jeffreestar

WATCH MORE VIDEOS...................❤️

💉 WATCH ME GET BOTOX BEFORE THE LOCKDOWN ▷ https://bit.ly/2wHzUw9

💜 Swatching EVERY Liquid Lipstick I’ve EVER Made ▷ https://www.youtube.com/watch?v=RfcY3J6CjgQ&t=2055s

🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi",2021-01-12T18:00:08Z,PT21M24S,hd,2d,true,True,2740434,104151,0,0,public
umkuHGNTKs8,Addressing The Kanye Situation,"Hi 2021, let's relax. Addressing this Kayne West and Jeffree Star situation, all the rumors, lies and the truth about why I moved to the state of Wyoming. What a way to start the year. Never a dull moment.

*SHOP: http://www.jeffreestarcosmetics.com
+ FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics
+FOLLOW ME ON IG: http://instagram.com/jeffreestar
+ SNAPCHAT: jeffreestar
+ TWITTER: @jeffreestar

WATCH MORE VIDEOS...................❤️

🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi

🎀 WATCH MY PINK VAULT CLOSET TOUR ▷ https://www.youtube.com/watch?v=CwMBrNEpYfs

💉 WATCH ME GET BOTOX BEFORE THE LOCKDOWN ▷ https://bit.ly/2wHzUw9",2021-01-07T21:14:37Z,PT23M52S,hd,2d,false,True,10818372,380684,0,34068,public
RfcY3J6CjgQ,Swatching EVERY Liquid Lipstick I’ve EVER Made,"Hey everyone, welcome BACK to my channel!! I can't believe it's December already! We just celebrated the 6th year anniversary of Jeffree Star Cosmetics and what better way then to go down memory lane and put on EVERY Velour Liquid Lipstick I've EVER created! I started this brand with three shades and we have come such a long way! Come join me on the journey of swatching 100 liquid lipsticks!

❄️ THE WINTER MYSTERY BOXES will be on sale DECEMBER 11TH @ 10AM PST / 1PM EST exclusively on my website!

💄 SHOP the Velour Liquid Lipstick Collection: https://bit.ly/3gdAIuQ

WANT MORE? 🐶  MEET MY 2 NEW POM PUPPIES!!!! ▷  https://bit.ly/3cht4wj
☕️ Watch THE SIP PODCAST w/Ryland Adams & Lizzie Gordon: https://bit.ly/3lA0St7

*SHOP: http://www.jeffreestarcosmetics.com
+ FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics
+FOLLOW ME ON IG: http://instagram.com/jeffreestar
+ SNAPCHAT: jeffreedahmer
+ TWITTER: @jeffreestar

WATCH MORE VIDEOS...................❤️

🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi

💜 WATCH THE SHANE x JEFFREE COLLECTION REVEAL ▷ https://bit.ly/39oZuDS

💉 WATCH ME GET BOTOX BEFORE THE LOCKDOWN ▷ https://bit.ly/2wHzUw9",2020-12-04T18:00:15Z,PT46M29S,hd,2d,false,True,3509741,101309,0,14054,public
4Gz3kQsWm3s,Blood Money DRAG Transformation ft. India Ferrah,"HEY EVERYONE... Welcome BACK to my channel! Today the stunning, outspoken and talented India Ferrah is here! You may know her from RuPaul's Drag Race Season 3 & All Stars Season 5! She's here from Las Vegas to transform me and put her face onto MINE! Watch her do my makeup with the Blood Money Palette while me spill the tea and hit the trees! Thank you India for making me feel fabulous and sharing your art with us!

WANT MORE? 🖤 WATCH TRIXIE MATTEL TURN ME INTO JEFFREE MATTEL: https://bit.ly/3gDoICU

FOLLOW INDIA FERRAH ON IG: https://www.instagram.com/indiaferrah/
FOLLOW INDIA ON TWITTER: @indiaferrah

+ FOLLOW ME ON TIK TOK: https://www.tiktok.com/@jeffreestar
*SHOP: http://www.jeffreestarcosmetics.com
+ FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics
+FOLLOW ME ON IG: http://instagram.com/jeffreestar
+ SNAPCHAT: jeffreestar
+ TWITTER: @jeffreestar

WATCH MORE VIDEOS...................❤️

🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi

💜 WATCH THE SHANE x JEFFREE COLLECTION REVEAL ▷ https://bit.ly/39oZuDS

💉 WATCH ME GET BOTOX BEFORE THE LOCKDOWN ▷ https://bit.ly/2wHzUw9

MUSIC: hayve x ROY KNO  ► Give Up On You (Feat. imallryt) - https://www.youtube.com/watch?v=c1G1YvhQz2s (courtesy of NoCopyrightSounds)",2020-11-15T20:00:36Z,PT22M46S,hd,2d,false,True,1429380,52735,0,5511,public
kJ6wfmHp2so,I’m Really Scared To Admit This.,"After I uploaded my Blood Money Collection reveal video, I got an overwhelming amount of feedback that I would love to respond to. There has been alot of personal things going on behind the scenes and I'd like to share why I seemed so OFF. Thank you for watching. Love you guys.

WANT MORE? 🐶  MEET MY 2 NEW POM PUPPIES!!!! ▷  https://bit.ly/3cht4wj
🔨  Watch Mr. Kate Transform My Spa Into a DREAM: https://bit.ly/3dvHfQ5

*SHOP: http://www.jeffreestarcosmetics.com
+ FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics
+FOLLOW ME ON IG: http://instagram.com/jeffreestar
+ SNAPCHAT: jeffreedahmer
+ TWITTER: @jeffreestar

WATCH MORE VIDEOS...................❤️

🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi

💜 WATCH THE SHANE x JEFFREE COLLECTION REVEAL ▷ https://bit.ly/39oZuDS

💉 WATCH ME GET BOTOX BEFORE THE LOCKDOWN ▷ https://bit.ly/2wHzUw9",2020-11-10T19:00:35Z,PT18M20S,hd,2d,false,True,4754586,163203,0,22513,public
XGqXJZBF2hY,Blood Money 💚 Palette & Collection Reveal! | Jeffree Star Cosmetics,"HEY EVERYONE! Welcome BACK to my channel!! Today I'm revealing the brand new Jeffree Star Cosmetics Blood Money collection! It was finally time to do an ALL green palette and the fantasy is here... Introducing an 18 pan custom mint trunk with gold hardware. We have all new THE GLOSS shades, a new Mini Velour Liquid Lipstick bundle, and a NEW PRODUCT... the first ever Jeffree Star EYELINERS!!!!!! EVERYTHING LAUNCHES ON NOV. 13TH @ 10AM PST!!!!!!!!!!!!!! Watch the entire video for swatches, packaging and the FULL tea! 

💵 Blood Money Palette - 18 shades ($52.00)
 
💰 THE GLOSS - $18.00
Peach Price Tag
Paid in Full
Blood Money
Untouchable

🔋 Extreme Frost - $50.00
Stripper Magic (JSC Exclusive)
Cold Hard Ca$h (JSC Exclusive)

🐊 Automatic Eyeliner - $20.00
Money Counter
Cold Digger
A$$ets
Armored Truck
Resting Rich Face

💚 Mini Green Velour Liquid Lipstick Bundle - $52.00
Shades: Bank Roll, Dead Presidents, High Society, Dirty Money, Special Order, Deep Pockets, Crocodile Tears, Karma

🤑 Lip Balm
Stoned - $18 (JSC Exclusive)

👒 Fashion & Accessories -
Blood Money Bomber - $60 (JSC Exclusive)
Blood Money Tie-Dye Hoodie - $45
Vanilla & Green Crocodile Backpacks - $80
Green Crocodile Cross Body - $50
Blood Money Green Soft Touch Hand Mirror - $30
Blood Money Green Chrome Hand Mirror - $30
Mint Travel Bag - $30
Mint Straw Travel Sleeve - $12 (JSC Exclusive) 

WANT MORE? ❤️ WATCH THE BLOOD SUGAR PALETTE REVEAL: https://www.youtube.com/watch?v=yKVAhDbSito
WATCH THE BLUE BLOOD PALETTE REVEAL: https://www.youtube.com/watch?v=PHox-7EzWXo

*SHOP: http://www.jeffreestarcosmetics.com
+ FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics
+FOLLOW ME ON IG: http://instagram.com/jeffreestar
+ SNAPCHAT: jeffreestar
+ TWITTER: @jeffreestar",2020-11-07T19:00:06Z,PT23M41S,hd,2d,false,True,3201103,107192,0,0,public
x2eiJIedFSA,Introducing... Velvet Trap Lipsticks!!!! 🎀 Jeffree Star Cosmetics,"HEY EVERYONE! Welcome BACK to my channel!! Today I'm revealing a brand new Jeffree Star Cosmetics lipstick formula called VELVET TRAP!!! It's time for my well loved Lip Ammunition to retire and say goodbye! Her replacement? A stunning new formula that's richly pigmented, one swipe coverage, buttery soft and giving a  luxurious opaque color. It hugs the lips in a lightweight, velvet, pure matte finish with unreal dimension. The component has also been revamped!!! I also announce this year's HALLOWEEN Mystery Boxes!!!!!! They are FINALLY back! EVERYTHING LAUNCHES ON OCT. 16TH @ 10AM PST!!!!!!!!!!!!!! Watch the entire video for swatches, packaging and the FULL tea! 

💖 VELVET TRAP LIPSTICK - $18.00
ALL 20 SHADES.....
Celebrity Skin
Unicorn Blood
Nudist Colony
Diet Mannequin
The Perfect Red
Chocolate Fondue
Naked Body
Funeral Parlour
Pure Hell
Dominatrix 
Medieval Kiss
Watermelon Soda
Fire Starter
Hot Commodity 
Unphazed
Malibu Beach House
Honey, Suck Me
So Jaded
Drill Sergeant
Jawbreaker

👅 VELVET TRAP LIPSTICK HOLDER 2-Pack - $25.00

👻 Mini Mystery Box - $25
Premium Mystery Box - $60
Deluxe Mystery Box - $100

WANT MORE? ❤️ WATCH THE BLOOD SUGAR PALETTE REVEAL: https://www.youtube.com/watch?v=yKVAhDbSito
WATCH THE BLUE BLOOD PALETTE REVEAL: https://www.youtube.com/watch?v=PHox-7EzWXo

*SHOP: http://www.jeffreestarcosmetics.com
+ FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics
+FOLLOW ME ON IG: http://instagram.com/jeffreestar
+ SNAPCHAT: jeffreestar
+ TWITTER: @jeffreestar

MUSIC: Besomorph x EMM - Afterlife  ► - https://www.youtube.com/watch?v=F3B6qKchtzo (courtesy of NoCopyrightSounds)
FOLLOW EMM - http://instagram.com/emminreallife",2020-10-13T20:00:41Z,PT16M10S,hd,2d,false,True,2898534,102778,0,12048,public
_uGDRYqhRLk,I Have Some REALLY Bad News.,"Today I'm sitting down and finally giving you guys a update on ALL things Jeffree Star. The truth about all the fake stories from a fake account. My dating life. Am I moving to Wyoming? Am I quitting YouTube? 2020 has been rollercoaster and so much has changes. Let's sit down and catch up. I have some really bad news and some great news. Love you Star Family.

WANT MORE? 🐶  MEET MY 2 NEW POM PUPPIES!!!! ▷  https://bit.ly/3cht4wj
🔨  Watch Mr. Kate Transform My Spa Into a DREAM: https://bit.ly/3dvHfQ5

*SHOP: http://www.jeffreestarcosmetics.com
+ FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics
+FOLLOW ME ON IG: http://instagram.com/jeffreestar
+ SNAPCHAT: jeffreedahmer
+ TWITTER: @jeffreestar

WATCH MORE VIDEOS...................❤️

🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi

💜 WATCH THE SHANE x JEFFREE COLLECTION REVEAL ▷ https://bit.ly/39oZuDS

💉 WATCH ME GET BOTOX BEFORE THE LOCKDOWN ▷ https://bit.ly/2wHzUw9",2020-10-10T17:00:08Z,PT24M17S,hd,2d,false,True,5155302,178118,0,21069,public
qDFjsMFojzs,Orgy 👅 Palette & Collection Reveal! | Jeffree Star Cosmetics,"HEY EVERYONE! Welcome BACK to my channel!! Today I'm revealing the brand new Jeffree Star Cosmetics collection! It was time to create a FULL nude makeup fantasy... But with the Jeffree twist. Introducing my biggest eyeshadow palette to date, a 30 pan ALL Matte  orgy of nudes. EVERYTHING LAUNCHES ON AUG. 21ST @ 10AM PST!!!!!!!!!!!!!! Watch the entire video for swatches, packaging and the FULL tea! 

🔥 Orgy Palette - 30 matte shades ($62.00)

💛 Mini Orgy Palette - 9 metallic/frost shades ($28.00)
 
👅 THE GLOSS - $18.00
Pretzel Drip
Table Top
Mouthful
Beaded Glass
Body Count
Silk Rope

🍫 Nude Mini Liquid Lipstick Vault (25 shades) - $160 

💦 Fashion & Accessories -
Teddy Pullovers (chocolate, white & tan) - $50
Swim Shorts - $45
Cotton Lounge Shorts - $35
Iridescent Light Nude Star Mirror - $25
Chocolate Soft Touch Star Mirror - $25
Nude Leaf Soft Touch Mirror - $30
Nude Crossbody Bag - $45
Velour Liquid Lip Orgy Makeup Display (2 pack) - $25

WANT MORE? ❤️ WATCH THE BLOOD SUGAR PALETTE REVEAL: https://www.youtube.com/watch?v=yKVAhDbSito
WATCH THE BLUE BLOOD PALETTE REVEAL: https://www.youtube.com/watch?v=PHox-7EzWXo

*SHOP: http://www.jeffreestarcosmetics.com
+ FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics
+FOLLOW ME ON IG: http://instagram.com/jeffreestar
+ SNAPCHAT: jeffreestar
+ TWITTER: @jeffreestar",2020-08-14T20:15:06Z,PT21M12S,hd,2d,true,True,5154356,198055,0,32731,public
GGEBtW2mWOk,Addressing RUMORS About Me While Testing New Makeup,"Today I'm testing out ALL brand new makeup while addressing rumors about myself. Love you guys, remember that even though 2020 has been the most challenging for us all, there is light at the end of the tunnel.

WANT MORE? 🔨 Watch My UPDATED HOUSE TOUR: Single & Quarantined - https://bit.ly/2xLZIHM
💕 WATCH MY MCLAREN 570S GET TRANSFORMED HOT PINK: https://bit.ly/3dzNtOY

+ FOLLOW ME ON TIK TOK: https://www.tiktok.com/@jeffreestar
*SHOP: http://www.jeffreestarcosmetics.com
+ FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics
+FOLLOW ME ON IG: http://instagram.com/jeffreestar
+ SNAPCHAT: jeffreestar
+ TWITTER: @jeffreestar

WATCH MORE VIDEOS...................❤️

🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi

💜 WATCH THE SHANE x JEFFREE COLLECTION REVEAL ▷ https://bit.ly/39oZuDS

💉 WATCH ME GET BOTOX BEFORE THE LOCKDOWN ▷ https://bit.ly/2wHzUw9",2020-08-09T19:00:30Z,PT31M53S,hd,2d,false,True,5717485,181563,0,33774,public
JhsOeGaUXYk,First Date Does My Makeup,"Hey everyone, hope you have been amazing! It's officially SUMMER and after 6 months of being single, I thought it was time to start dating again... But imagine inviting a guy over and he shows up to take you out to dinner but you haven't gotten ready.. So you ask HIM to do your makeup. Yes, that's what's happening today. Buckle in and watch the journey of Jozea doing my entire face from start to finish before our date!

WANT MORE? 🖤 WATCH Gigi Goode Give Me a EXTREME Drag Transform : https://bit.ly/2YlGjIy

+ FOLLOW ME ON TIK TOK: https://www.tiktok.com/@jeffreestar
*SHOP: http://www.jeffreestarcosmetics.com
+ FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics
+FOLLOW ME ON IG: http://instagram.com/jeffreestar
+ SNAPCHAT: jeffreestar
+ TWITTER: @jeffreestar

PRODUCTS USED:
Sisley - Double Tenseur Lifting Primer
Laura Mercier - Silk Crème Photo Edition Foundation - https://seph.me/315bGbV
Dior - Airflash Spray Foundation
Jeffree Star Cosmetics - Magic Star Concealer  - https://bit.ly/3eqLHje
Jeffree Star Cosmetics - Magic Star Setting Powder  - https://bit.ly/314ahCq
Charlotte Tilbury - Filmstar Bronze & Glow Contour Duo
NARS - Bumpy Ride blush
Jeffree Star Cosmetics - 'Diamond Wet' Supreme Frost 
Jeffree Star Cosmetics - Blood Sugar Palette
Lilly Lashes - Triple X Mascara
Lvndr Beautique - 'Mandy"" lashes - https://bit.ly/3emmxC5
KKW Beauty - 90's Icon lip pencil
Jeffree Star x Morphe - 'Mannequin' Velour Liquid Lipstick - https://bit.ly/312KIl5
Jeffree Star Cosmetics - THE GLOSS shade 'Slime Glossin' - https://bit.ly/2Bq7MQh

WATCH MORE VIDEOS...................❤️

🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi

💜 WATCH THE SHANE x JEFFREE COLLECTION REVEAL ▷ https://bit.ly/39oZuDS

💉 WATCH ME GET BOTOX BEFORE THE LOCKDOWN ▷ https://bit.ly/2wHzUw9",2020-06-21T18:00:33Z,PT25M24S,hd,2d,true,True,8863611,296006,0,0,public
Rc0dbFiWhiY,Cremated DRAG Transformation ft. Gigi Goode,"HEY EVERYONE... Welcome BACK to my channel! Today the insanely talented Gigi Goode from RuPaul's Drag Race Season 12 is here to transform me and put her face onto MINE! Watch her do my makeup with the Cremated Palette while me spill the tea and get to know each other! Thank you Gigi for making me feel so beautiful and sharing your art with us!

WANT MORE? 🖤 WATCH TRIXIE MATTEL TURN ME INTO JEFFREE MATTEL: https://bit.ly/3gDoICU

FOLLOW GIGI GOODE ON IG: https://www.instagram.com/thegigigoode/
FOLLOW GIGI ON TWITTER: @thegigigoode

+ FOLLOW ME ON TIK TOK: https://www.tiktok.com/@jeffreestar
*SHOP: http://www.jeffreestarcosmetics.com
+ FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics
+FOLLOW ME ON IG: http://instagram.com/jeffreestar
+ SNAPCHAT: jeffreestar
+ TWITTER: @jeffreestar

WATCH MORE VIDEOS...................❤️

🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi

💜 WATCH THE SHANE x JEFFREE COLLECTION REVEAL ▷ https://bit.ly/39oZuDS

💉 WATCH ME GET BOTOX BEFORE THE LOCKDOWN ▷ https://bit.ly/2wHzUw9

MUSIC: Leat'eq & Aleksei & ELEX  ► They Watchin Me - https://www.youtube.com/watch?v=V9uIXSgdYQo (courtesy of NoCopyrightSounds)",2020-05-30T16:00:15Z,PT29M23S,hd,2d,false,True,3909092,183662,0,16712,public
KscYBWvghAw,Responding to the Backlash Over My Cremated Palette,"HEY EVERYONE! Welcome back to my channel! How are ya?? Today we are sitting down and talking about the Cremated palette and the controversy surrounding it. I answer your questions and then my best friend Nicole transforms me into the cover of the Cremated palette! Serving you grayscale Wednesday realness. The Cremated Collection is LAUNCHING EXCLUSIVELY on JeffreeStarCosmetics.com this FRIDAY MAY. 22nd at 10AM PST / 1PM EST!

WANT MORE? 🖤 WATCH THE CREMATED PALETTE REVEAL: https://www.youtube.com/watch?v=yKVAhDbSito

FOLLOW LIPSTICK NICK ON IG: https://www.instagram.com/lipsticknick/
Purchase 'Weirdo' Velour Liquid Lipstick: https://bit.ly/3e4RIS4

+ FOLLOW ME ON TIK TOK: https://www.tiktok.com/@jeffreestar
*SHOP: http://www.jeffreestarcosmetics.com
+ FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics
+FOLLOW ME ON IG: http://instagram.com/jeffreestar
+ SNAPCHAT: jeffreestar
+ TWITTER: @jeffreestar

WATCH MORE VIDEOS...................❤️

🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi

💜 WATCH THE SHANE x JEFFREE COLLECTION REVEAL ▷ https://bit.ly/39oZuDS

💉 WATCH ME GET BOTOX BEFORE THE LOCKDOWN ▷ https://bit.ly/2wHzUw9",2020-05-20T16:30:16Z,PT21M51S,hd,2d,false,True,8673268,358746,0,31170,public
np6-P4e0jvo,Cremated 🖤 Palette & Collection Reveal! | Jeffree Star Cosmetics,"HEY EVERYONE! Welcome back to my channel! How are ya?? Today I'm revealing the latest Jeffree Star Cosmetic collection and we are about to get a little spooky!! This collection was created in September 2019 and was slated for a Spring '20 release! Now without further disruptions... Introducing the brand new CREMATED eyeshadow palette and collection! Everything is LAUNCHING EXCLUSIVELY on JeffreeStarCosmetics.com on MAY. 22nd at 10AM PST / 1PM EST! Watch the entire video for swatches, packaging and the FULL tea! 

WATCH THE CREMATED MAKEUP TRANSFORMATION ft. LIPSTICK NICK 🕊 https://bit.ly/3g5U193

⚱️ Cremated Palette - 24 shades ($58.00)
 
🖤 THE GLOSS - $18.00
Heaven's Gate
Funeral Parlor 
Coroner's Kiss
Six Feet Under

🕊 Fashion & Accessories -
Black Marble Travel Bag - $30
White Marble Makeup Bag - $25
Cremated Metal Straw Set - $19.99

FOLLOW VIC RAMOS on INSTAGRAM: https://bit.ly/3dPaEnv
SUBSCRIBE TO VIC ON YOUTUBE: https://bit.ly/364sSid

WANT MORE? ❤️ WATCH THE BLOOD SUGAR PALETTE REVEAL: https://www.youtube.com/watch?v=yKVAhDbSito
WATCH THE BLUE BLOOD PALETTE REVEAL: https://www.youtube.com/watch?v=PHox-7EzWXo

+ FOLLOW ME ON TIK TOK: https://www.tiktok.com/@jeffreestar
*SHOP: http://www.jeffreestarcosmetics.com
+ FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics
+FOLLOW ME ON IG: http://instagram.com/jeffreestar
+ SNAPCHAT: jeffreestar
+ TWITTER: @jeffreestar",2020-05-16T15:00:27Z,PT22M53S,hd,2d,true,True,8779465,386325,0,47138,public
WyUyJKm-MiY,Reacting to MEAN Tik Toks About Me (This Crossed The Line!),"Today we are diving into the OTHER side of Tik Tok... A few weeks ago I FINALLY got an account and watched the top 'Jeffree Star' videos.. Now I'm going to watch all the MEAN and over the top Tik Tok's of me and give my reactions. Some were very uncomfortable and embarrassing.. Nothing new haha Love you Star Family!

WANT MORE? 🔨 Watch My UPDATED HOUSE TOUR: Single & Quarantined - https://bit.ly/2xLZIHM
💕 WATCH MY MCLAREN 570S GET TRANSFORMED HOT PINK: https://bit.ly/3dzNtOY

+ FOLLOW ME ON TIK TOK: https://www.tiktok.com/@jeffreestar
*SHOP: http://www.jeffreestarcosmetics.com
+ FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics
+FOLLOW ME ON IG: http://instagram.com/jeffreestar
+ SNAPCHAT: jeffreestar
+ TWITTER: @jeffreestar

WATCH MORE VIDEOS...................❤️

🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi

💜 WATCH THE SHANE x JEFFREE COLLECTION REVEAL ▷ https://bit.ly/39oZuDS

💉 WATCH ME GET BOTOX BEFORE THE LOCKDOWN ▷ https://bit.ly/2wHzUw9",2020-04-25T16:01:00Z,PT16M47S,hd,2d,true,False,12585907,601304,0,27709,public
5mUQo6lQG-U,Why My New Palette is CANCELLED... and Revealing Jeffree Star x Shane Dawson,"Hey everyone, welcome BACK to my channel! Today we are going on a makeup adventure of trying new products, full of conversations, emotions and surprises. I discuss why my the next Jeffree Star Cosmetics palette is cancelled, Shane Dawson and I reveal some NEW makeup items!  The new JSC green mirrors and merch are available exclusively on my website starting tomorrow at 10AM PST!

There is also a HUGE giveaway in today's video! I'm going to be sending $2,500 to TEN people... AND also sending $5,000 to TWO people on CASHAPP! THE RULES? Just be subscribed to MY channel, and leave a comment down below! I'll announce on my social media in a few days!
This is for people who really need help right now with bills and life. Let's try and share the love, help a stranger and make someone else smile. We are all going through a lot right now.

WANT MORE? 🔨 MEET MY 2 NEW Pomeranian PUPPIES! - https://bit.ly/2VhGzqe
💕 WATCH MY MCLAREN 570S GET TRANSFORMED HOT PINK: https://bit.ly/3dzNtOY

+ FOLLOW ME ON TIK TOK: https://www.tiktok.com/@jeffreestar
*SHOP: http://www.jeffreestarcosmetics.com
+ FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics
+FOLLOW ME ON IG: http://instagram.com/jeffreestar
+ SNAPCHAT: jeffreestar
+ TWITTER: @jeffreestar

WATCH MORE VIDEOS...................❤️

🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi

💜 WATCH THE SHANE x JEFFREE COLLECTION REVEAL ▷ https://bit.ly/39oZuDS

💉 WATCH ME GET BOTOX BEFORE THE LOCKDOWN ▷ https://bit.ly/2wHzUw9

MUSIC: THYKIER - INTENSIFY  ► - https://www.youtube.com/watch?v=cDVR6OtP9WI (courtesy of NoCopyrightSounds)",2020-04-19T16:00:28Z,PT38M18S,hd,2d,false,True,10350785,536962,0,532392,public
QhbR5TEAMco,Meet My 2 NEW Pomeranian Puppies! 🐶,"Hey everyone!!! Today I'm so excited to introduce you to 2 new members of my family!!!! The Pomeranian Palace is growing and I'm welcoming a baby girl and a baby boy! Diva, Delicious, Drama and Da Vinci were so excited to meet their brother and sister! Come join me as I welcome them to their forever home and see what they look like and their iconic names!!!! I'm so ready for this next chapter of my life. 

WANT MORE? 🔨 Watch My UPDATED HOUSE TOUR: Single & Quarantined - https://bit.ly/2xLZIHM
💕 WATCH MY MCLAREN 570S GET TRANSFORMED HOT PINK: https://bit.ly/3dzNtOY

+ FOLLOW ME ON TIK TOK: https://www.tiktok.com/@jeffreestar
*SHOP: http://www.jeffreestarcosmetics.com
+ FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics
+FOLLOW ME ON IG: http://instagram.com/jeffreestar
+ SNAPCHAT: jeffreestar
+ TWITTER: @jeffreestar

WATCH MORE VIDEOS...................❤️

🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi

💜 WATCH THE SHANE x JEFFREE COLLECTION REVEAL ▷ https://bit.ly/39oZuDS

💉 WATCH ME GET BOTOX BEFORE THE LOCKDOWN ▷ https://bit.ly/2wHzUw9

MUSIC: Arlow - Feel So Lucky  ► - https://www.youtube.com/watch?v=1KSiW3GT72c (courtesy of NoCopyrightSounds)",2020-04-12T16:00:20Z,PT17M4S,hd,2d,true,True,12525471,603222,0,52599,public
